DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,25/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,04/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,14/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,20/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,25/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,02/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,05/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,13/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,21/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,21/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,23/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,18/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,23/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,27/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,29/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,01/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,12/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,13/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,20/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,23/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,28/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,30/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,06/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,13/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,15/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,16/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,17/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,20/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,24/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,27/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,01/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,03/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,08/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,10/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,21/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,22/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,25/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,25/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,09/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,10/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,15/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,01/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,12/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,18/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,29/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,22/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,07/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,21/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,10/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,TIMBÍO,19807000,ARMA BLANCA / CORTOPUNZANTE,01/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,VILLA RICA,19845000,ARMA BLANCA / CORTOPUNZANTE,08/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,ALMAGUER,19022000,ARMA DE FUEGO,05/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,28/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BALBOA,19075000,ARMA DE FUEGO,07/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BALBOA,19075000,ARMA DE FUEGO,31/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,28/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,19/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,13/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,13/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,11/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,18/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,22/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,23/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,15/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,28/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,05/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,10/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,25/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,28/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,13/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,23/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,02/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,14/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,17/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,15/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,18/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,31/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,08/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,14/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,26/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,29/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,15/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,19/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,21/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,25/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,23/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,09/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,11/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,18/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,20/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,25/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,20/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,28/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,10/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALDONO,19137000,ARMA DE FUEGO,16/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,06/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,19/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,02/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,24/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,CALOTO,19142000,ARMA DE FUEGO,28/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,01/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,06/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,14/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,22/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,23/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,17/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,01/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,03/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,07/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,03/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,08/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,13/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,16/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,15/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,26/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,13/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,30/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,06/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,09/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,10/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,14/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,18/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,23/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,30/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,10/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,15/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,19/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,02/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,12/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,23/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,29/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,3
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,30/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,17/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,26/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,17/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,25/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,07/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,11/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,11/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,30/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,09/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,21/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,23/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,FLORENCIA,19290000,ARMA DE FUEGO,17/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,10/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,16/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,19/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,23/01/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,05/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,07/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,13/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,18/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,05/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,15/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,22/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,26/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,28/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,31/03/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,25/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,29/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,30/04/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,14/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,16/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,26/05/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,14/06/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,26/07/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,09/08/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,16/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,20/09/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,01/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,04/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,21/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,22/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,31/10/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,05/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,15/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,23/11/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,2
CAUCA,GUACHENÉ,19300000,ARMA DE FUEGO,15/12/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
CAUCA,INZÁ,19355000,ARMA DE FUEGO,18/02/2022,NO APLICA,NO APLICA,HURTO MOTOCICLETAS,1
